adm2_code,adm1_code,year,yield,area_harvested_obs,phen_gup,phen_dor
US42129,US42,2013,152.09999999999906,21200.0,90,329
US42129,US42,2014,148.59999999999906,14100.0,90,329
US42129,US42,2015,102.5999999999993,15100.0,90,329
US42129,US42,2016,131.69999999999942,13300.0,90,329
US42129,US42,2017,139.69999999999928,11900.0,90,329
US42129,US42,2018,,,90,329
US42133,US42,2003,114.5,80000.0,94,316
US42133,US42,2004,187.5,61000.0,94,316
US42133,US42,2005,160.0,66900.0,94,316
US42133,US42,2006,121.0,66400.0,94,316
US42133,US42,2007,128.0,88300.0,94,316
US42133,US42,2008,142.0,67000.0,94,316
US42133,US42,2009,149.0,77100.0,94,316
US42133,US42,2010,129.30000000000055,75000.0,94,316
US42133,US42,2011,111.0,64400.0,94,316
US42133,US42,2012,145.0,65000.0,94,316
US42133,US42,2013,161.0,76400.0,94,316
US42133,US42,2014,163.59999999999903,75000.0,94,316
US42133,US42,2015,172.80000000000115,66700.0,94,316
US42133,US42,2016,150.59999999999906,67400.0,94,316
US42133,US42,2017,176.5,60400.0,94,316
US42133,US42,2018,,,94,316
US45005,US45,2003,81.0,12800.0,71,289
US45005,US45,2004,75.0,13800.0,71,289
US45005,US45,2005,108.0,12200.0,71,289
US45005,US45,2006,90.0,11600.0,71,289
US45005,US45,2007,80.0,13300.0,71,289
US45005,US45,2008,33.0,11300.0,71,289
US45005,US45,2009,81.0,10500.0,71,289
US45005,US45,2010,76.0,11100.0,71,289
US45005,US45,2011,20.800000000000125,10100.0,71,289
US45005,US45,2012,122.3000000000004,8100.0,71,289
US45005,US45,2013,99.29999999999983,9400.0,71,289
US45005,US45,2014,103.5,9900.0,71,289
US45005,US45,2015,87.70000000000051,7500.0,71,289
US45005,US45,2016,118.0,8700.0,71,289
US45005,US45,2017,119.0,8400.0,71,289
US45005,US45,2018,,,71,289
US45009,US45,2003,64.0,6000.0,69,292
US45009,US45,2004,92.0,7700.0,69,292
US45009,US45,2005,109.0,6800.0,69,292
US45009,US45,2006,105.0,6100.0,69,292
US45009,US45,2007,90.0,7200.0,69,292
US45009,US45,2008,64.0,5800.0,69,292
US45009,US45,2010,76.59999999999954,6200.0,69,292
US45009,US45,2011,68.59999999999967,5100.0,69,292
US45009,US45,2013,127.59999999999914,6200.0,69,292
US45009,US45,2017,157.0,5400.0,69,292
US45009,US45,2018,,,69,292
US45017,US45,2003,111.0,8000.0,100,297
US45017,US45,2004,99.0,10000.0,100,297
US45017,US45,2005,110.0,6200.0,100,297
US45017,US45,2006,111.0,5900.0,100,297
US45017,US45,2007,96.0,11800.0,100,297
US45017,US45,2008,64.0,9600.0,100,297
US45017,US45,2009,106.0,8400.0,100,297
US45017,US45,2010,83.59999999999947,7600.0,100,297
US45017,US45,2011,123.80000000000044,6300.0,100,297
US45017,US45,2013,148.30000000000084,9900.0,100,297
US45017,US45,2014,132.5,8700.0,100,297
US45017,US45,2017,151.09999999999906,8500.0,100,297
US45017,US45,2018,,,100,297
US45027,US45,2003,127.0,21800.0,73,295
US45027,US45,2004,118.0,33800.0,73,295
US45027,US45,2005,127.0,35600.0,73,295
US45027,US45,2006,120.0,34600.0,73,295
US45027,US45,2007,109.0,35200.0,73,295
US45027,US45,2008,57.0,28200.0,73,295
US45027,US45,2009,121.0,34900.0,73,295
US45027,US45,2010,95.7999999999997,33300.0,73,295
US45027,US45,2011,76.29999999999953,34000.0,73,295
US45027,US45,2012,132.3000000000006,32500.0,73,295
US45027,US45,2013,139.69999999999928,34400.0,73,295
US45027,US45,2014,118.9000000000008,27400.0,73,295
US45027,US45,2015,88.20000000000051,29500.0,73,295
US45027,US45,2016,132.5999999999991,34400.0,73,295
US45027,US45,2017,148.09999999999906,31900.0,73,295
US45027,US45,2018,,,73,295
US45031,US45,2003,115.0,9100.0,71,297
US45031,US45,2004,92.0,14800.0,71,297
US45031,US45,2005,117.0,15600.0,71,297
US45031,US45,2006,115.0,17600.0,71,297
US45031,US45,2007,89.0,22100.0,71,297
US45031,US45,2008,46.0,19800.0,71,297
US45031,US45,2009,121.0,19200.0,71,297
US45031,US45,2010,68.5,21300.0,71,297
US45031,US45,2011,63.5,22300.0,71,297
US45031,US45,2012,114.90000000000077,21800.0,71,297
US45031,US45,2013,125.80000000000048,25000.0,71,297
US45031,US45,2014,107.0,17400.0,71,297
US45031,US45,2015,77.20000000000047,15800.0,71,297
US45031,US45,2016,122.40000000000082,20800.0,71,297
US45031,US45,2017,124.80000000000045,21200.0,71,297
US45031,US45,2018,,,71,297
US45033,US45,2003,125.0,5700.0,72,288
US45033,US45,2004,115.0,8100.0,72,288
US45033,US45,2005,120.0,7800.0,72,288
US45033,US45,2006,92.0,11000.0,72,288
US45033,US45,2007,91.0,14000.0,72,288
US45033,US45,2008,58.0,14500.0,72,288
US45033,US45,2009,116.0,14400.0,72,288
US45033,US45,2010,98.20000000000022,16900.0,72,288
US45033,US45,2011,63.0,21100.0,72,288
US45033,US45,2012,130.59999999999914,21900.0,72,288
US45033,US45,2013,127.6999999999995,22000.0,72,288
US45033,US45,2014,97.5,18000.0,72,288
US45033,US45,2015,93.09999999999938,16900.0,72,288
US45033,US45,2016,136.0999999999991,23800.0,72,288
US45033,US45,2017,140.69999999999925,21500.0,72,288
US45033,US45,2018,,,72,288
US45035,US45,2003,110.0,6400.0,80,311
US45035,US45,2004,103.0,8500.0,80,311
US45035,US45,2005,100.0,7400.0,80,311
US45035,US45,2006,100.0,6100.0,80,311
US45035,US45,2007,101.0,7500.0,80,311
US45035,US45,2008,47.0,7400.0,80,311
US45035,US45,2009,107.0,7100.0,80,311
US45035,US45,2010,65.70000000000044,6700.0,80,311
US45035,US45,2011,40.39999999999976,6800.0,80,311
US45035,US45,2012,123.30000000000042,5150.0,80,311
US45035,US45,2013,121.59999999999918,6200.0,80,311
US45035,US45,2014,108.80000000000008,5550.0,80,311
US45035,US45,2015,80.79999999999951,5200.0,80,311
US45035,US45,2016,110.09999999999924,7300.0,80,311
US45035,US45,2017,130.0,7000.0,80,311
US45035,US45,2018,,,80,311
US45041,US45,2003,99.0,9100.0,73,303
US45041,US45,2004,88.0,16700.0,73,303
US45041,US45,2005,101.0,16000.0,73,303
US45041,US45,2006,108.0,14700.0,73,303
US45041,US45,2007,98.0,22600.0,73,303
US45041,US45,2008,60.0,19300.0,73,303
US45041,US45,2009,115.0,19600.0,73,303
US45041,US45,2010,93.29999999999963,21200.0,73,303
US45041,US45,2011,42.89999999999975,23800.0,73,303
US45041,US45,2012,109.3000000000001,21600.0,73,303
US45041,US45,2013,116.9000000000008,22800.0,73,303
US45041,US45,2014,95.7999999999997,15100.0,73,303
US45041,US45,2015,66.79999999999956,11400.0,73,303
US45041,US45,2016,118.5999999999992,20100.0,73,303
US45041,US45,2017,127.6999999999995,21500.0,73,303
US45041,US45,2018,,,73,303
US45049,US45,2003,87.0,9300.0,87,305
US45049,US45,2004,92.0,11800.0,87,305
US45049,US45,2005,94.0,9300.0,87,305
US45049,US45,2006,87.0,9400.0,87,305
US45049,US45,2007,83.0,10800.0,87,305
US45049,US45,2008,49.0,8400.0,87,305
US45049,US45,2009,82.0,6500.0,87,305
US45049,US45,2010,82.09999999999948,6100.0,87,305
US45049,US45,2011,57.5,6700.0,87,305
US45049,US45,2013,130.19999999999945,5700.0,87,305
US45049,US45,2014,143.80000000000078,5300.0,87,305
US45049,US45,2015,129.0,5200.0,87,305
US45049,US45,2016,141.0999999999991,7300.0,87,305
US45049,US45,2017,153.0,6600.0,87,305
US45049,US45,2018,,,87,305
US45051,US45,2003,117.0,15200.0,80,304
US45051,US45,2004,115.0,18400.0,80,304
US45051,US45,2005,114.0,15800.0,80,304
US45051,US45,2006,108.0,17700.0,80,304
US45051,US45,2007,102.0,24000.0,80,304
US45051,US45,2008,63.0,24900.0,80,304
US45051,US45,2009,103.0,20100.0,80,304
US45051,US45,2010,75.20000000000047,25500.0,80,304
US45051,US45,2011,34.60000000000022,26600.0,80,304
US45051,US45,2012,95.29999999999968,18500.0,80,304
US45051,US45,2013,120.69999999999965,16700.0,80,304
US45051,US45,2014,123.0,11800.0,80,304
US45051,US45,2015,58.40000000000014,11900.0,80,304
US45051,US45,2016,128.5,18500.0,80,304
US45051,US45,2017,127.90000000000086,16500.0,80,304
US45051,US45,2018,,,80,304
US45061,US45,2003,120.0,9500.0,65,289
US45061,US45,2004,99.0,17300.0,65,289
US45061,US45,2005,121.0,19000.0,65,289
US45061,US45,2006,119.0,18600.0,65,289
US45061,US45,2007,94.0,27700.0,65,289
US45061,US45,2008,56.0,23700.0,65,289
US45061,US45,2009,121.0,24200.0,65,289
US45061,US45,2010,76.59999999999954,25000.0,65,289
US45061,US45,2011,79.90000000000049,27600.0,65,289
US45061,US45,2012,124.59999999999916,25600.0,65,289
US45061,US45,2013,143.69999999999922,25700.0,65,289
US45061,US45,2014,126.5,24200.0,65,289
US45061,US45,2015,93.5,21400.0,65,289
US45061,US45,2016,121.90000000000082,28800.0,65,289
US45061,US45,2017,150.0,28800.0,65,289
US45061,US45,2018,,,65,289
US45063,US45,2004,124.0,5200.0,79,292
US45063,US45,2005,121.0,6200.0,79,292
US45063,US45,2006,105.0,6000.0,79,292
US45063,US45,2007,117.0,7700.0,79,292
US45063,US45,2008,113.0,5800.0,79,292
US45063,US45,2009,122.0,6100.0,79,292
US45063,US45,2010,82.7999999999995,5800.0,79,292
US45063,US45,2011,57.7999999999996,5800.0,79,292
US45063,US45,2012,132.8000000000006,5800.0,79,292
US45067,US45,2003,114.0,5700.0,70,294
US45067,US45,2004,109.0,5700.0,70,294
US45067,US45,2005,122.0,5900.0,70,294
US45067,US45,2006,123.0,6400.0,70,294
US45067,US45,2007,102.0,8000.0,70,294
US45067,US45,2009,104.0,7000.0,70,294
US45067,US45,2010,102.2999999999999,7900.0,70,294
US45067,US45,2011,51.0,10500.0,70,294
US45067,US45,2012,123.40000000000084,9200.0,70,294
US45067,US45,2013,116.69999999999972,9600.0,70,294
US45067,US45,2014,96.70000000000026,8400.0,70,294
US45067,US45,2015,86.79999999999949,7700.0,70,294
US45067,US45,2017,130.0,8000.0,70,294
US45067,US45,2018,,,70,294
US45069,US45,2007,99.0,5300.0,71,294
US45069,US45,2008,98.0,5100.0,71,294
US45069,US45,2009,108.0,8100.0,71,294
US45069,US45,2010,84.0,7800.0,71,294
US45069,US45,2011,84.40000000000055,9300.0,71,294
US45069,US45,2012,119.19999999999966,9100.0,71,294
US45069,US45,2013,120.69999999999965,12300.0,71,294
US45069,US45,2014,105.20000000000002,8600.0,71,294
US45069,US45,2015,81.90000000000052,12900.0,71,294
US45069,US45,2016,129.30000000000055,20000.0,71,294
US45069,US45,2017,126.30000000000048,17700.0,71,294
US45069,US45,2018,,,71,294
US45075,US45,2003,101.0,25200.0,75,295
US45075,US45,2004,116.0,34800.0,75,295
US45075,US45,2005,121.0,32400.0,75,295
US45075,US45,2006,120.0,33200.0,75,295
US45075,US45,2007,108.0,46100.0,75,295
US45075,US45,2008,74.0,30700.0,75,295
US45075,US45,2009,122.0,37300.0,75,295
US45075,US45,2010,94.20000000000034,37700.0,75,295
US45075,US45,2011,85.7999999999995,30000.0,75,295
US45075,US45,2012,153.19999999999908,29900.0,75,295
US45075,US45,2013,141.0,32700.0,75,295
US45075,US45,2014,138.19999999999933,29200.0,75,295
US45075,US45,2015,111.80000000000015,29500.0,75,295
US45075,US45,2016,144.40000000000092,35700.0,75,295
US45075,US45,2017,141.0999999999991,31000.0,75,295
US45075,US45,2018,,,75,295
US45085,US45,2003,118.0,20100.0,63,290
US45085,US45,2004,99.0,32600.0,63,290
US45085,US45,2005,128.0,30700.0,63,290
US45085,US45,2006,127.0,33700.0,63,290
US45085,US45,2007,117.0,32000.0,63,290
US45085,US45,2008,95.0,29200.0,63,290
US45085,US45,2009,131.0,26900.0,63,290
US45085,US45,2010,99.70000000000016,30100.0,63,290
US45085,US45,2011,90.9000000000006,31200.0,63,290
US45085,US45,2012,132.9000000000009,29400.0,63,290
US45085,US45,2013,138.5999999999991,30300.0,63,290
US45085,US45,2014,136.69999999999933,26600.0,63,290
US45085,US45,2015,104.59999999999928,24300.0,63,290
US45085,US45,2016,143.40000000000092,28800.0,63,290
US45085,US45,2017,148.09999999999906,27100.0,63,290
US45085,US45,2018,,,63,290
US45089,US45,2003,94.0,11400.0,85,309
US45089,US45,2004,74.0,15200.0,85,309
US45089,US45,2005,82.0,14200.0,85,309
US45089,US45,2006,99.0,14400.0,85,309
US45089,US45,2007,87.0,23700.0,85,309
US45089,US45,2008,38.0,20200.0,85,309
US45089,US45,2009,107.0,21700.0,85,309
US45089,US45,2010,80.0999999999995,20900.0,85,309
US45089,US45,2011,30.100000000000204,17600.0,85,309
US45089,US45,2012,116.4000000000008,16300.0,85,309
US45089,US45,2013,123.5,18900.0,85,309
US45089,US45,2014,61.70000000000042,15700.0,85,309
US45089,US45,2015,83.90000000000053,11400.0,85,309
US45089,US45,2016,119.30000000000034,20700.0,85,309
US45089,US45,2017,129.09999999999914,16900.0,85,309
US45089,US45,2018,,,85,309
US46003,US46,2003,80.20000000000049,64300.0,115,295
US46003,US46,2004,104.90000000000072,68700.0,115,295
US46003,US46,2005,59.90000000000017,59800.0,115,295
US46003,US46,2006,43.5,38700.0,115,295
US46003,US46,2007,97.90000000000066,62100.0,115,295
US46003,US46,2008,106.0,58300.0,115,295
US46003,US46,2009,132.0,69000.0,115,295
US46003,US46,2010,121.69999999999962,72700.0,115,295
US46003,US46,2011,120.09999999999918,74000.0,115,295
US46003,US46,2012,63.90000000000025,73700.0,115,295
US46003,US46,2013,142.5,87800.0,115,295
US46003,US46,2015,129.90000000000086,80100.0,115,295
US46003,US46,2016,114.80000000000024,65100.0,115,295
US46003,US46,2017,122.09999999999918,80400.0,115,295
US46003,US46,2018,,,115,295
US46005,US46,2003,63.40000000000024,128000.0,126,296
US46005,US46,2004,123.69999999999956,166600.0,126,296
US46005,US46,2005,110.0,156400.0,126,296
US46005,US46,2006,63.20000000000042,86800.0,126,296
US46005,US46,2007,115.30000000000024,166600.0,126,296
US46005,US46,2008,127.0,166900.0,126,296
US46005,US46,2009,152.0,173400.0,126,296
US46005,US46,2010,120.90000000000082,148900.0,126,296
US46005,US46,2011,136.30000000000067,162000.0,126,296
US46005,US46,2012,96.0,188000.0,126,296
US46005,US46,2013,136.5,196900.0,126,296
US46005,US46,2014,148.0,205000.0,126,296
US46005,US46,2015,162.5,194500.0,126,296
US46005,US46,2016,152.5,173500.0,126,296
US46005,US46,2017,137.69999999999933,179800.0,126,296
US46005,US46,2018,,,126,296
US46007,US46,2004,103.09999999999928,6200.0,107,292
US46007,US46,2005,106.5,6600.0,107,292
US46007,US46,2006,90.5999999999994,6200.0,107,292
US46007,US46,2007,133.6999999999994,5900.0,107,292
US46007,US46,2008,112.0,8600.0,107,292
US46007,US46,2009,116.0,13400.0,107,292
US46007,US46,2010,79.0,11700.0,107,292
US46007,US46,2011,95.29999999999968,18700.0,107,292
US46007,US46,2018,,,107,292
US46009,US46,2003,100.0,80800.0,123,298
US46009,US46,2004,123.59999999999916,87600.0,123,298
US46009,US46,2005,81.79999999999951,73300.0,123,298
US46009,US46,2006,86.70000000000051,77200.0,123,298
US46009,US46,2007,104.70000000000002,85100.0,123,298
US46009,US46,2008,119.0,80600.0,123,298
US46009,US46,2009,146.0,90800.0,123,298
US46009,US46,2010,136.5,89400.0,123,298
US46009,US46,2011,131.0,99800.0,123,298
US46009,US46,2012,31.200000000000113,61200.0,123,298
US46009,US46,2013,158.69999999999902,105600.0,123,298
US46009,US46,2014,169.400000000001,95700.0,123,298
US46009,US46,2015,173.90000000000103,101100.0,123,298
US46009,US46,2016,151.5,76000.0,123,298
US46009,US46,2017,139.69999999999928,96000.0,123,298
US46009,US46,2018,,,123,298
US46011,US46,2003,132.6999999999994,112400.0,140,291
US46011,US46,2004,144.80000000000078,124300.0,140,291
US46011,US46,2005,159.40000000000097,117000.0,140,291
US46011,US46,2006,124.80000000000045,110900.0,140,291
US46011,US46,2007,142.30000000000075,133000.0,140,291
US46011,US46,2008,144.0,120900.0,140,291
US46011,US46,2009,162.0,123000.0,140,291
US46011,US46,2010,155.80000000000095,129200.0,140,291
US46011,US46,2011,159.09999999999903,126100.0,140,291
US46011,US46,2012,131.5,137000.0,140,291
US46011,US46,2013,148.09999999999906,139200.0,140,291
US46011,US46,2014,170.400000000001,132200.0,140,291
US46011,US46,2015,184.30000000000123,117800.0,140,291
US46011,US46,2016,214.39999999999992,130000.0,140,291
US46011,US46,2017,188.19999999999874,122800.0,140,291
US46011,US46,2018,,,140,291
US46013,US46,2003,130.19999999999945,227200.0,147,292
US46013,US46,2004,134.0,260600.0,147,292
US46013,US46,2005,141.0,243900.0,147,292
US46013,US46,2006,97.0,220400.0,147,292
US46013,US46,2007,137.5999999999991,275500.0,147,292
US46013,US46,2008,141.0,305400.0,147,292
US46013,US46,2009,150.0,236400.0,147,292
US46013,US46,2010,148.90000000000094,157700.0,147,292
US46013,US46,2011,141.40000000000092,258500.0,147,292
US46013,US46,2012,153.19999999999908,335500.0,147,292
US46013,US46,2013,130.5,366000.0,147,292
US46013,US46,2014,157.19999999999905,303500.0,147,292
US46013,US46,2015,156.0,293500.0,147,292
US46013,US46,2016,188.80000000000126,334000.0,147,292
US46013,US46,2017,148.59999999999906,293000.0,147,292
US46013,US46,2018,,,147,292
US46015,US46,2003,54.79999999999962,50800.0,114,304
US46015,US46,2004,69.09999999999967,49900.0,114,304
US46015,US46,2005,66.5,51000.0,114,304
US46015,US46,2006,50.39999999999993,8000.0,114,304
US46015,US46,2007,97.90000000000066,61300.0,114,304
US46015,US46,2008,120.0,59600.0,114,304
US46015,US46,2009,147.0,77100.0,114,304
US46015,US46,2010,123.09999999999918,68700.0,114,304
US46015,US46,2011,120.19999999999965,79900.0,114,304
US46015,US46,2012,74.70000000000047,81000.0,114,304
US46015,US46,2013,152.1999999999991,85700.0,114,304
US46015,US46,2014,135.0,82600.0,114,304
US46015,US46,2015,155.90000000000094,65500.0,114,304
US46015,US46,2016,120.19999999999965,66000.0,114,304
US46015,US46,2017,106.5,46300.0,114,304
US46015,US46,2018,,,114,304
US46021,US46,2003,41.200000000000266,36100.0,127,294
US46021,US46,2004,76.40000000000045,31800.0,127,294
US46021,US46,2005,100.0,34500.0,127,294
US46021,US46,2007,101.7999999999999,51100.0,127,294
US46021,US46,2008,107.0,45400.0,127,294
US46021,US46,2009,106.0,46000.0,127,294
US46021,US46,2010,90.2999999999995,40900.0,127,294
US46021,US46,2011,110.09999999999924,49600.0,127,294
US46021,US46,2012,100.79999999999986,60000.0,127,294
US46021,US46,2013,105.09999999999928,71000.0,127,294
US46021,US46,2014,117.5999999999992,58300.0,127,294
US46021,US46,2015,114.69999999999976,55800.0,127,294
US46021,US46,2016,145.40000000000092,61900.0,127,294
US46021,US46,2017,106.5,60500.0,127,294
US46021,US46,2018,,,127,294
US46023,US46,2003,79.29999999999953,121300.0,117,297
US46023,US46,2004,87.90000000000057,119300.0,117,297
US46023,US46,2005,75.40000000000043,114700.0,117,297
US46023,US46,2006,69.0,88100.0,117,297
US46023,US46,2007,108.90000000000074,112200.0,117,297
US46023,US46,2008,117.0,104700.0,117,297
US46023,US46,2009,160.0,118300.0,117,297
US46023,US46,2010,136.69999999999933,124800.0,117,297
US46023,US46,2011,117.8000000000003,124100.0,117,297
US46023,US46,2012,54.5,101900.0,117,297
US46023,US46,2013,147.80000000000084,148500.0,117,297
US46023,US46,2014,137.0999999999991,137400.0,117,297
US46023,US46,2015,153.59999999999906,134200.0,117,297
US46023,US46,2016,133.1999999999994,118700.0,117,297
US46023,US46,2017,125.30000000000045,130300.0,117,297
US46023,US46,2018,,,117,297
US46025,US46,2003,110.5,81700.0,134,295
US46025,US46,2004,131.9000000000009,91000.0,134,295
US46025,US46,2005,141.0,84700.0,134,295
US46025,US46,2006,80.29999999999951,71700.0,134,295
US46025,US46,2007,128.0,97100.0,134,295
US46025,US46,2008,144.0,101500.0,134,295
US46025,US46,2009,149.0,108400.0,134,295
US46025,US46,2010,120.40000000000082,84300.0,134,295
US46025,US46,2011,137.9000000000009,121100.0,134,295
US46025,US46,2012,110.40000000000076,137000.0,134,295
US46025,US46,2013,142.09999999999908,149300.0,134,295
US46025,US46,2014,160.59999999999903,129000.0,134,295
US46025,US46,2016,191.4000000000006,128800.0,134,295
US46025,US46,2017,161.800000000001,131800.0,134,295
US46025,US46,2018,,,134,295
US46027,US46,2003,146.59999999999906,87300.0,139,288
US46027,US46,2004,169.599999999999,98900.0,139,288
US46027,US46,2005,133.0,88200.0,139,288
US46027,US46,2006,120.69999999999965,92700.0,139,288
US46027,US46,2007,112.69999999999982,98200.0,139,288
US46027,US46,2008,161.0,88400.0,139,288
US46027,US46,2009,186.0,102800.0,139,288
US46027,US46,2010,152.09999999999906,94900.0,139,288
US46027,US46,2011,126.90000000000084,90900.0,139,288
US46027,US46,2012,68.90000000000033,106800.0,139,288
US46027,US46,2013,166.900000000001,109300.0,139,288
US46027,US46,2014,187.5,97400.0,139,288
US46027,US46,2015,193.80000000000132,104400.0,139,288
US46027,US46,2016,179.6999999999988,81000.0,139,288
US46027,US46,2017,180.3000000000012,100200.0,139,288
US46027,US46,2018,,,139,288
US46029,US46,2003,124.40000000000084,57100.0,133,295
US46029,US46,2004,128.30000000000052,74000.0,133,295
US46029,US46,2005,155.19999999999905,65100.0,133,295
US46029,US46,2006,98.7999999999998,59400.0,133,295
US46029,US46,2007,140.4000000000009,76600.0,133,295
US46029,US46,2008,135.0,70800.0,133,295
US46029,US46,2009,139.0,65500.0,133,295
US46029,US46,2010,144.5,64900.0,133,295
US46029,US46,2011,143.0,79400.0,133,295
US46029,US46,2012,132.5,89300.0,133,295
US46029,US46,2015,171.30000000000112,72100.0,133,295
US46029,US46,2016,170.69999999999888,87000.0,133,295
US46029,US46,2018,,,133,295
US46031,US46,2004,35.60000000000023,5700.0,126,285
US46031,US46,2005,70.0,9700.0,126,285
US46031,US46,2007,81.59999999999948,12600.0,126,285
US46031,US46,2008,74.0,16400.0,126,285
US46031,US46,2009,86.0,20600.0,126,285
US46031,US46,2010,86.59999999999943,19800.0,126,285
US46031,US46,2011,81.79999999999951,29200.0,126,285
US46031,US46,2012,64.09999999999974,32100.0,126,285
US46031,US46,2013,97.59999999999934,45300.0,126,285
US46031,US46,2014,93.90000000000063,52000.0,126,285
US46031,US46,2015,82.59999999999947,33800.0,126,285
US46031,US46,2016,101.0,37500.0,126,285
US46031,US46,2017,74.90000000000043,35100.0,126,285
US46031,US46,2018,,,126,285
US46035,US46,2003,130.09999999999914,68700.0,122,295
US46035,US46,2004,139.4000000000009,67000.0,122,295
US46035,US46,2005,77.09999999999954,64500.0,122,295
US46035,US46,2006,49.0,55700.0,122,295
US46035,US46,2007,106.40000000000074,65300.0,122,295
US46035,US46,2008,110.0,61800.0,122,295
US46035,US46,2009,139.0,67800.0,122,295
US46035,US46,2010,137.5999999999991,60800.0,122,295
US46035,US46,2011,116.19999999999972,62800.0,122,295
US46035,US46,2013,144.90000000000092,78300.0,122,295
US46035,US46,2016,131.5999999999991,66300.0,122,295
US46035,US46,2017,127.1999999999995,71200.0,122,295
US46035,US46,2018,,,122,295
US46037,US46,2003,114.09999999999923,59500.0,138,292
US46037,US46,2004,129.30000000000055,68000.0,138,292
US46037,US46,2005,150.19999999999914,59600.0,138,292
US46037,US46,2006,106.59999999999926,61900.0,138,292
US46037,US46,2007,128.59999999999914,80700.0,138,292
US46037,US46,2008,100.0,84700.0,138,292
US46037,US46,2009,135.0,83700.0,138,292
US46037,US46,2010,136.0999999999991,80600.0,138,292
US46037,US46,2011,145.8000000000008,95000.0,138,292
US46037,US46,2012,138.9000000000009,119700.0,138,292
US46037,US46,2013,134.8000000000006,130100.0,138,292
US46037,US46,2014,147.69999999999916,116000.0,138,292
US46037,US46,2015,154.30000000000092,111500.0,138,292
US46037,US46,2016,155.80000000000095,125000.0,138,292
US46037,US46,2018,,,138,292
US46039,US46,2003,113.90000000000077,67500.0,132,295
US46039,US46,2004,126.30000000000048,61300.0,132,295
US46039,US46,2005,155.90000000000094,66500.0,132,295
US46039,US46,2006,117.8000000000003,60600.0,132,295
US46039,US46,2007,146.5,80200.0,132,295
US46039,US46,2008,143.0,75700.0,132,295
US46039,US46,2009,156.0,75300.0,132,295
US46039,US46,2010,151.09999999999906,70700.0,132,295
US46039,US46,2011,148.80000000000084,81600.0,132,295
US46039,US46,2012,114.0,96300.0,132,295
US46039,US46,2015,176.5,78600.0,132,295
US46039,US46,2016,201.8000000000014,83700.0,132,295
US46039,US46,2017,173.80000000000115,87200.0,132,295
US46039,US46,2018,,,132,295
US46041,US46,2005,77.0,9700.0,114,291
US46041,US46,2007,46.20000000000031,7700.0,114,291
US46041,US46,2008,78.0,11300.0,114,291
US46041,US46,2009,91.0,17200.0,114,291
US46041,US46,2010,81.20000000000049,16600.0,114,291
US46041,US46,2011,77.5,23000.0,114,291
US46041,US46,2012,46.89999999999982,24400.0,114,291
US46041,US46,2017,91.20000000000046,24400.0,114,291
US46041,US46,2018,,,114,291
US46043,US46,2003,104.59999999999928,66200.0,119,296
US46043,US46,2004,104.29999999999995,69100.0,119,296
US46043,US46,2005,69.59999999999965,60800.0,119,296
US46043,US46,2006,56.79999999999961,47700.0,119,296
US46043,US46,2007,111.30000000000014,63000.0,119,296
US46043,US46,2008,119.0,52800.0,119,296
US46043,US46,2009,164.0,64800.0,119,296
US46043,US46,2010,136.69999999999933,66200.0,119,296
US46043,US46,2011,135.4000000000009,72200.0,119,296
US46043,US46,2012,51.20000000000035,57200.0,119,296
US46043,US46,2013,149.30000000000086,80300.0,119,296
US46043,US46,2014,116.5999999999992,72200.0,119,296
US46043,US46,2015,155.5,72900.0,119,296
US46043,US46,2016,126.90000000000084,70300.0,119,296
US46043,US46,2017,121.90000000000082,70200.0,119,296
US46043,US46,2018,,,119,296
US46045,US46,2003,94.5,99600.0,133,292
US46045,US46,2004,114.80000000000024,108300.0,133,292
US46045,US46,2005,124.90000000000084,99400.0,133,292
US46045,US46,2006,38.600000000000236,48700.0,133,292
US46045,US46,2007,103.5,156000.0,133,292
US46045,US46,2008,132.0,131100.0,133,292
US46045,US46,2009,138.0,129300.0,133,292
US46045,US46,2010,109.40000000000076,68900.0,133,292
US46045,US46,2011,128.30000000000052,128700.0,133,292
US46045,US46,2012,115.0,140100.0,133,292
US46045,US46,2013,99.29999999999983,175700.0,133,292
US46045,US46,2014,135.5,143400.0,133,292
US46045,US46,2018,,,133,292
US46049,US46,2003,85.7000000000005,53700.0,132,295
US46049,US46,2004,123.19999999999958,60100.0,132,295
US46049,US46,2005,108.19999999999992,56400.0,132,295
US46049,US46,2006,35.20000000000019,17300.0,132,295
US46049,US46,2007,107.80000000000005,87100.0,132,295
US46049,US46,2008,153.0,84200.0,132,295
US46049,US46,2009,140.0,87000.0,132,295
US46049,US46,2010,126.19999999999952,63200.0,132,295
US46049,US46,2011,126.19999999999952,101600.0,132,295
US46049,US46,2012,110.19999999999987,135000.0,132,295
US46049,US46,2013,98.20000000000022,137600.0,132,295
US46049,US46,2014,145.1999999999992,108100.0,132,295
US46049,US46,2015,148.30000000000084,99500.0,132,295
US46049,US46,2016,122.59999999999918,115000.0,132,295
US46049,US46,2017,120.90000000000082,110200.0,132,295
US46049,US46,2018,,,132,295
US46051,US46,2003,95.90000000000066,69800.0,137,290
US46051,US46,2004,137.19999999999933,66300.0,137,290
US46051,US46,2005,143.40000000000092,67000.0,137,290
US46051,US46,2006,98.5,64600.0,137,290
US46051,US46,2007,141.90000000000092,83100.0,137,290
US46051,US46,2008,121.0,74500.0,137,290
US46051,US46,2009,161.0,80300.0,137,290
